Physician_ID,AttendingPhysician
64957,PHY415288
64958,PHY329174
64959,PHY361168
64960,PHY396761
64961,PHY431995
64962,PHY418769
64963,PHY379324
64964,PHY324860
64965,PHY418128
64966,PHY341605
64967,PHY345037
64968,PHY426468
64969,PHY402060
64970,PHY312005
64971,PHY354712
64972,PHY403107
64973,PHY390549
64974,PHY350532
64975,PHY335766
64976,PHY409626
64977,PHY383420
64978,PHY381111
64979,PHY323009
64980,PHY363583
64981,PHY401039
64982,PHY390392
64983,PHY329092
64984,PHY402287
64985,PHY391025
64986,PHY327131
64987,PHY340879
64988,PHY335168
64989,PHY349955
64990,PHY433927
64991,PHY404594
64992,PHY358517
64993,PHY371775
64994,PHY332833
64995,PHY371856
64996,PHY353419
64997,PHY432078
64998,PHY336910
64999,PHY338388
65000,PHY312742
65001,PHY381994
65002,PHY311486
65003,PHY376293
65004,PHY393370
65005,PHY358113
65006,PHY420527
65007,PHY390452
65008,PHY419413
65009,PHY318290
65010,PHY419410
65011,PHY387262
65012,PHY389483
65013,PHY381235
65014,PHY416462
65015,PHY335684
65016,PHY408990
65017,PHY399325
65018,PHY324759
65019,PHY376543
65020,PHY366736
65021,PHY382269
65022,PHY315395
65023,PHY316907
65024,PHY431032
65025,PHY350717
65026,PHY344363
65027,PHY358309
65028,PHY364582
65029,PHY411558
65030,PHY344122
65031,PHY362448
65032,PHY401464
65033,PHY423200
65034,PHY329249
65035,PHY421351
65036,PHY334464
65037,PHY382890
65038,PHY341058
65039,PHY386457
65040,PHY340200
65041,PHY364215
65042,PHY378265
65043,PHY397869
65044,PHY418748
65045,PHY373745
65046,PHY317151
65047,PHY342918
65048,PHY369267
65049,PHY428008
65050,PHY354205
65051,PHY404477
65052,PHY396275
65053,PHY370254
65054,PHY316432
65055,PHY401832
65056,PHY394031
65057,PHY317306
65058,PHY379509
65059,PHY384967
65060,PHY366066
65061,PHY385241
65062,PHY362263
65063,PHY359937
65064,PHY329209
65065,PHY321353
65066,PHY392070
65067,PHY324164
65068,PHY415357
65069,PHY424546
65070,PHY314836
65071,PHY330971
65072,PHY361622
65073,PHY383340
65074,PHY391310
65075,PHY388318
65076,PHY406943
65077,PHY343025
65078,PHY365515
65079,PHY426314
65080,PHY370427
65081,PHY432859
65082,PHY415993
65083,PHY420529
65084,PHY411079
65085,PHY343363
65086,PHY323104
65087,PHY318167
65088,PHY352500
65089,PHY377690
65090,PHY329433
65091,PHY431557
65092,PHY346295
65093,PHY371556
65094,PHY380445
65095,PHY386512
65096,PHY347110
65097,PHY403933
65098,PHY325813
65099,PHY414567
65100,PHY407032
65101,PHY394898
65102,PHY424743
65103,PHY347750
65104,PHY382739
65105,PHY408342
65106,PHY319289
65107,PHY428279
65108,PHY336335
65109,PHY362058
65110,PHY335642
65111,PHY362465
65112,PHY357283
65113,PHY414814
65114,PHY342883
65115,PHY340421
65116,PHY340147
65117,PHY378512
65118,PHY392664
65119,PHY383329
65120,PHY346739
65121,PHY384615
65122,PHY392713
65123,PHY431850
65124,PHY382347
65125,PHY405677
65126,PHY389502
65127,PHY356158
65128,PHY333205
65129,PHY381289
65130,PHY375284
65131,PHY347487
65132,PHY391986
65133,PHY347992
65134,PHY319810
65135,PHY367884
65136,PHY383393
65137,PHY331301
65138,PHY380552
65139,PHY369432
65140,PHY367896
65141,PHY330787
65142,PHY344185
65143,PHY315729
65144,PHY426472
65145,PHY383377
65146,PHY420393
65147,PHY346007
65148,PHY390062
65149,PHY357286
65150,PHY380100
65151,PHY367401
65152,PHY359813
65153,PHY426823
65154,PHY328214
65155,PHY415684
65156,PHY331020
65157,PHY320595
65158,PHY433112
65159,PHY337925
65160,PHY328243
65161,PHY415884
65162,PHY322204
65163,PHY335623
65164,PHY312765
65165,PHY410960
65166,PHY376315
65167,PHY335254
65168,PHY345620
65169,PHY397545
65170,PHY368813
65171,PHY392368
65172,PHY322078
65173,PHY375376
65174,PHY357198
65175,PHY352348
65176,PHY400519
65177,PHY336462
65178,PHY343007
65179,PHY417931
65180,PHY358243
65181,PHY375710
65182,PHY351092
65183,PHY364024
65184,PHY316384
65185,PHY322986
65186,PHY348514
65187,PHY340055
65188,PHY344352
65189,PHY425538
65190,PHY431744
65191,PHY312703
65192,PHY365736
65193,PHY419799
65194,PHY315944
65195,PHY348299
65196,PHY386638
65197,PHY421934
65198,PHY318415
65199,PHY353769
65200,PHY323159
65201,PHY314795
65202,PHY371693
65203,PHY371628
65204,PHY342319
65205,PHY356703
65206,PHY340400
65207,PHY330092
65208,PHY342950
65209,PHY327359
65210,PHY398453
65211,PHY407656
65212,PHY350138
65213,PHY389191
65214,PHY372975
65215,PHY375814
65216,PHY339578
65217,PHY347027
65218,PHY416940
65219,PHY320393
65220,PHY360189
65221,PHY425840
65222,PHY431899
65223,PHY428218
65224,PHY400567
65225,PHY431573
65226,PHY343642
65227,PHY391910
65228,PHY385757
65229,PHY327551
65230,PHY331298
65231,PHY337271
65232,PHY361914
65233,PHY365762
65234,PHY322534
65235,PHY329696
65236,PHY375809
65237,PHY343798
65238,PHY420140
65239,PHY389437
65240,PHY418426
65241,PHY432966
65242,PHY359198
65243,PHY396154
65244,PHY340557
65245,PHY387814
65246,PHY347280
65247,PHY359816
65248,PHY369336
65249,PHY419778
65250,PHY387117
65251,PHY421580
65252,PHY365946
65253,PHY409241
65254,PHY428888
65255,PHY407856
65256,PHY336289
65257,PHY417107
65258,PHY340690
65259,PHY381418
65260,PHY426502
65261,PHY389108
65262,PHY405343
65263,PHY378546
65264,PHY382865
65265,PHY399007
65266,PHY429273
65267,PHY329233
65268,PHY312050
65269,PHY316191
65270,PHY421180
65271,PHY416066
65272,PHY369677
65273,PHY421586
65274,PHY393338
65275,PHY346749
65276,PHY351816
65277,PHY385597
65278,PHY392647
65279,PHY319977
65280,PHY418901
65281,PHY389841
65282,PHY352647
65283,PHY370754
65284,PHY336711
65285,PHY340666
65286,PHY322648
65287,PHY345789
65288,PHY426394
65289,PHY332122
65290,PHY385156
65291,PHY354077
65292,PHY406055
65293,PHY376729
65294,PHY312987
65295,PHY392485
65296,PHY410653
65297,PHY416760
65298,PHY420382
65299,PHY372834
65300,PHY322567
65301,PHY312036
65302,PHY382113
65303,PHY313788
65304,PHY311328
65305,PHY423025
65306,PHY420788
65307,PHY328109
65308,PHY425266
65309,PHY420100
65310,PHY334139
65311,PHY321968
65312,PHY311490
65313,PHY428458
65314,PHY313688
65315,PHY371227
65316,PHY316054
65317,PHY322850
65318,PHY359837
65319,PHY429001
65320,PHY371537
65321,PHY354497
65322,PHY414563
65323,PHY370574
65324,PHY342744
65325,PHY403166
65326,PHY406565
65327,PHY399527
65328,PHY333189
65329,PHY366390
65330,PHY415022
65331,PHY390147
65332,PHY346368
65333,PHY403916
65334,PHY396048
65335,PHY350028
65336,PHY376398
65337,PHY370339
65338,PHY342365
65339,PHY408355
65340,PHY408749
65341,PHY406387
65342,PHY429946
65343,PHY417035
65344,PHY379369
65345,PHY387246
65346,PHY352239
65347,PHY425946
65348,PHY391463
65349,PHY360337
65350,PHY425248
65351,PHY390779
65352,PHY389542
65353,PHY324285
65354,PHY329493
65355,PHY415005
65356,PHY322130
65357,PHY431640
65358,PHY332215
65359,PHY418603
65360,PHY383856
65361,PHY400979
65362,PHY360897
65363,PHY329008
65364,PHY425680
65365,PHY325149
65366,PHY417217
65367,PHY344929
65368,PHY432251
65369,PHY349889
65370,PHY372273
65371,PHY359097
65372,PHY407131
65373,PHY395310
65374,PHY354824
65375,PHY370758
65376,PHY312423
65377,PHY425922
65378,PHY352785
65379,PHY315305
65380,PHY351638
65381,PHY355688
65382,PHY353593
65383,PHY379903
65384,PHY333772
65385,PHY370576
65386,PHY365554
65387,PHY371571
65388,PHY424456
65389,PHY373523
65390,PHY331722
65391,PHY313710
65392,PHY390648
65393,PHY326262
65394,PHY423787
65395,PHY393313
65396,PHY378030
65397,PHY414815
65398,PHY329188
65399,PHY403040
65400,PHY348251
65401,PHY353815
65402,PHY427657
65403,PHY431187
65404,PHY352888
65405,PHY433612
65406,PHY400910
65407,PHY399289
65408,PHY392542
65409,PHY325025
65410,PHY313522
65411,PHY427550
65412,PHY361701
65413,PHY375713
65414,PHY359112
65415,PHY355581
65416,PHY412828
65417,PHY341033
65418,PHY338318
65419,PHY361092
65420,PHY331520
65421,PHY413319
65422,PHY316472
65423,PHY402249
65424,PHY341774
65425,PHY321059
65426,PHY339861
65427,PHY425772
65428,PHY319767
65429,PHY392686
65430,PHY364624
65431,PHY425239
65432,PHY312092
65433,PHY403621
65434,PHY345151
65435,PHY385397
65436,PHY381998
65437,PHY356313
65438,PHY388381
65439,PHY331907
65440,PHY412418
65441,PHY388741
65442,PHY387435
65443,PHY362853
65444,PHY339184
65445,PHY404030
65446,PHY414190
65447,PHY424635
65448,PHY360575
65449,PHY319823
65450,PHY397738
65451,PHY404185
65452,PHY333795
65453,PHY404931
65454,PHY397749
65455,PHY392630
65456,PHY422561
65457,PHY408454
65458,PHY328247
65459,PHY391243
65460,PHY426695
65461,PHY433605
65462,PHY347495
65463,PHY366727
65464,PHY339470
65465,PHY345414
65466,PHY410804
65467,PHY431762
65468,PHY408587
65469,PHY377221
65470,PHY383813
65471,PHY400909
65472,PHY351317
65473,PHY344983
65474,PHY388689
65475,PHY349652
65476,PHY425153
65477,PHY339519
65478,PHY336112
65479,PHY372678
65480,PHY340550
65481,PHY377196
65482,PHY316235
65483,PHY323377
65484,PHY319628
65485,PHY382053
65486,PHY421782
65487,PHY322779
65488,PHY394742
65489,PHY360206
65490,PHY349500
65491,PHY335073
65492,PHY330487
65493,PHY420682
65494,PHY343369
65495,PHY342021
65496,PHY417542
65497,PHY337648
65498,PHY359326
65499,PHY416203
65500,PHY366042
65501,PHY392821
65502,PHY327408
65503,PHY394860
65504,PHY428580
65505,PHY362311
65506,PHY312310
65507,PHY408879
65508,PHY356522
65509,PHY378973
65510,PHY366203
65511,PHY346092
65512,PHY397903
65513,PHY412240
65514,PHY432992
65515,PHY362960
65516,PHY341530
65517,PHY338532
65518,PHY386031
65519,PHY348527
65520,PHY372784
65521,PHY395332
65522,PHY393989
65523,PHY392103
65524,PHY415965
65525,PHY352312
65526,PHY379730
65527,PHY332149
65528,PHY314030
65529,PHY429668
65530,PHY324469
65531,PHY372581
65532,PHY354019
65533,PHY370159
65534,PHY426925
65535,PHY398040
65536,PHY372513
65537,PHY336808
65538,PHY433126
65539,PHY312432
65540,PHY311602
65541,PHY363719
65542,PHY424613
65543,PHY392694
65544,PHY365884
65545,PHY336610
65546,PHY318400
65547,PHY403740
65548,PHY358708
65549,PHY386925
65550,PHY385366
65551,PHY433062
65552,PHY341241
65553,PHY317826
65554,PHY323715
65555,PHY375041
65556,PHY314375
65557,PHY398273
65558,PHY403772
65559,PHY318683
65560,PHY417106
65561,PHY412257
65562,PHY340893
65563,PHY368648
65564,PHY342222
65565,PHY421546
65566,PHY379113
65567,PHY415614
65568,PHY409268
65569,PHY320661
65570,PHY355291
65571,PHY422823
65572,PHY373155
65573,PHY375356
65574,PHY326958
65575,PHY385512
65576,PHY400217
65577,PHY402777
65578,PHY347705
65579,PHY330407
65580,PHY314435
65581,PHY421006
65582,PHY333198
65583,PHY355205
65584,PHY331983
65585,PHY367609
65586,PHY425621
65587,PHY339256
65588,PHY367703
65589,PHY324769
65590,PHY385475
65591,PHY333493
65592,PHY331981
65593,PHY393969
65594,PHY409287
65595,PHY316413
65596,PHY432340
65597,PHY351312
65598,PHY424659
65599,PHY369404
65600,PHY340630
65601,PHY399097
65602,PHY372471
65603,PHY379406
65604,PHY361805
65605,PHY387862
65606,PHY413957
65607,PHY429574
65608,PHY339094
65609,PHY404225
65610,PHY343751
65611,PHY388770
65612,PHY312800
65613,PHY378505
65614,PHY377126
65615,PHY421795
65616,PHY393737
65617,PHY391042
65618,PHY356622
65619,PHY340278
65620,PHY348876
65621,PHY338243
65622,PHY364405
65623,PHY412516
65624,PHY351867
65625,PHY372511
65626,PHY359163
65627,PHY312701
65628,PHY393839
65629,PHY386274
65630,PHY396093
65631,PHY428466
65632,PHY407890
65633,PHY421026
65634,PHY411350
65635,PHY407292
65636,PHY351956
65637,PHY429976
65638,PHY422621
65639,PHY365235
65640,PHY412407
65641,PHY413746
65642,PHY380568
65643,PHY325089
65644,PHY334455
65645,PHY385891
65646,PHY353409
65647,PHY401308
65648,PHY352728
65649,PHY315168
65650,PHY394107
65651,PHY342115
65652,PHY318047
65653,PHY372054
65654,PHY325235
65655,PHY321050
65656,PHY342232
65657,PHY387466
65658,PHY325347
65659,PHY348560
65660,PHY343014
65661,PHY405317
65662,PHY401830
65663,PHY423465
65664,PHY404209
65665,PHY416925
65666,PHY353496
65667,PHY343966
65668,PHY332576
65669,PHY370191
65670,PHY400926
65671,PHY424076
65672,PHY334358
65673,PHY353964
65674,PHY362553
65675,PHY369736
65676,PHY379490
65677,PHY311709
65678,PHY316461
65679,PHY327299
65680,PHY379132
65681,PHY356525
65682,PHY349993
65683,PHY350871
65684,PHY327487
65685,PHY333349
65686,PHY316712
65687,PHY424888
65688,PHY376536
65689,PHY373325
65690,PHY423010
65691,PHY311676
65692,PHY323087
65693,PHY366015
65694,PHY396992
65695,PHY347770
65696,PHY403653
65697,PHY322878
65698,PHY349850
65699,PHY365290
65700,PHY322251
65701,PHY315466
65702,PHY421139
65703,PHY422939
65704,PHY386817
65705,PHY353996
65706,PHY411557
65707,PHY369911
65708,PHY417033
65709,PHY392028
65710,PHY408487
65711,PHY316278
65712,PHY348854
65713,PHY420387
65714,PHY373624
65715,PHY339653
65716,PHY349710
65717,PHY402037
65718,PHY401161
65719,PHY414403
65720,PHY418849
65721,PHY356294
65722,PHY324710
65723,PHY355099
65724,PHY420482
65725,PHY401399
65726,PHY412318
65727,PHY393364
65728,PHY354118
65729,PHY407922
65730,PHY404878
65731,PHY397508
65732,PHY335614
65733,PHY335115
65734,PHY407130
65735,PHY342553
65736,PHY329095
65737,PHY366771
65738,PHY419672
65739,PHY376444
65740,PHY360804
65741,PHY345375
65742,PHY384633
65743,PHY377401
65744,PHY319606
65745,PHY342250
65746,PHY327063
65747,PHY358006
65748,PHY351351
65749,PHY369845
65750,PHY373769
65751,PHY409327
65752,PHY433841
65753,PHY376405
65754,PHY394885
65755,PHY349366
65756,PHY331679
65757,PHY335593
65758,PHY327651
65759,PHY359324
65760,PHY400350
65761,PHY395580
65762,PHY375221
65763,PHY385441
65764,PHY320076
65765,PHY330536
65766,PHY380025
65767,PHY378114
65768,PHY337247
65769,PHY399840
65770,PHY343482
65771,PHY385504
65772,PHY393751
65773,PHY412439
65774,PHY399512
65775,PHY432806
65776,PHY418556
65777,PHY368190
65778,PHY432482
65779,PHY330380
65780,PHY359095
65781,PHY311538
65782,PHY409536
65783,PHY378502
65784,PHY377568
65785,PHY425027
65786,PHY316042
65787,PHY369359
65788,PHY365620
65789,PHY395281
65790,PHY394737
65791,PHY348194
65792,PHY357424
65793,PHY398637
65794,PHY332444
65795,PHY407063
65796,PHY407100
65797,PHY323480
65798,PHY425434
65799,PHY342992
65800,PHY373394
65801,PHY372167
65802,PHY365508
65803,PHY411798
65804,PHY343888
65805,PHY336919
65806,PHY388634
65807,PHY427698
65808,PHY380678
65809,PHY408926
65810,PHY411218
65811,PHY368787
65812,PHY419092
65813,PHY373306
65814,PHY323591
65815,PHY373775
65816,PHY414294
65817,PHY315947
65818,PHY354467
65819,PHY348217
65820,PHY389902
65821,PHY326683
65822,PHY393423
65823,PHY377375
65824,PHY382825
65825,PHY321262
65826,PHY393378
65827,PHY364417
65828,PHY414378
65829,PHY430971
65830,PHY424892
65831,PHY334517
65832,PHY353394
65833,PHY327841
65834,PHY373915
65835,PHY411367
65836,PHY342216
65837,PHY358902
65838,PHY362109
65839,PHY346595
65840,PHY330245
65841,PHY360728
65842,PHY377285
65843,PHY382764
65844,PHY404576
65845,PHY410087
65846,PHY325416
65847,PHY330481
65848,PHY344562
65849,PHY430188
65850,PHY320892
65851,PHY386840
65852,PHY402280
65853,PHY419221
65854,PHY396010
65855,PHY415658
65856,PHY351014
65857,PHY371751
65858,PHY403617
65859,PHY349007
65860,PHY405660
65861,PHY342800
65862,PHY432073
65863,PHY331998
65864,PHY346063
65865,PHY327350
65866,PHY409368
65867,PHY378462
65868,PHY381251
65869,PHY335966
65870,PHY340477
65871,PHY313998
65872,PHY413707
65873,PHY325828
65874,PHY399275
65875,PHY374839
65876,PHY339319
65877,PHY410565
65878,PHY332685
65879,PHY378472
65880,PHY432430
65881,PHY354160
65882,PHY381686
65883,PHY384838
65884,PHY403737
65885,PHY353792
65886,PHY341291
65887,PHY330248
65888,PHY395713
65889,PHY385523
65890,PHY321120
65891,PHY350867
65892,PHY367123
65893,PHY341373
65894,PHY380159
65895,PHY397137
65896,PHY341057
65897,PHY370362
65898,PHY418904
65899,PHY378395
65900,PHY367377
65901,PHY333957
65902,PHY427372
65903,PHY385939
65904,PHY402746
65905,PHY339468
65906,PHY382567
65907,PHY398448
65908,PHY383040
65909,PHY414172
65910,PHY397497
65911,PHY346193
65912,PHY392629
65913,PHY412372
65914,PHY366680
65915,PHY328145
65916,PHY341027
65917,PHY338621
65918,PHY407921
65919,PHY370141
65920,PHY326507
65921,PHY335461
65922,PHY413558
65923,PHY380043
65924,PHY401427
65925,PHY347945
65926,PHY311333
65927,PHY326767
65928,PHY360037
65929,PHY335498
65930,PHY365046
65931,PHY341995
65932,PHY320463
65933,PHY375138
65934,PHY412275
65935,PHY419535
65936,PHY364910
65937,PHY383614
65938,PHY313119
65939,PHY340190
65940,PHY331391
65941,PHY321509
65942,PHY361153
65943,PHY353645
65944,PHY394970
65945,PHY341425
65946,PHY401224
65947,PHY323527
65948,PHY335530
65949,PHY323345
65950,PHY420367
65951,PHY325676
65952,PHY379407
65953,PHY374477
65954,PHY366448
65955,PHY380168
65956,PHY321657
65957,PHY374912
65958,PHY362757
65959,PHY355101
65960,PHY324922
65961,PHY377931
65962,PHY360066
65963,PHY382929
65964,PHY359275
65965,PHY331977
65966,PHY424083
65967,PHY423157
65968,PHY356431
65969,PHY363238
65970,PHY357104
65971,PHY348946
65972,PHY355905
65973,PHY334293
65974,PHY357082
65975,PHY402456
65976,PHY397716
65977,PHY365072
65978,PHY384174
65979,PHY366141
65980,PHY360053
65981,PHY410273
65982,PHY368402
65983,PHY415666
65984,PHY311960
65985,PHY433021
65986,PHY410125
65987,PHY335178
65988,PHY419938
65989,PHY376545
65990,PHY349142
65991,PHY430104
65992,PHY367233
65993,PHY319397
65994,PHY405974
65995,PHY388930
65996,PHY326871
65997,PHY396719
65998,PHY339864
65999,PHY356791
66000,PHY377624
66001,PHY321492
66002,PHY402242
66003,PHY345874
66004,PHY426297
66005,PHY311048
66006,PHY415158
66007,PHY421830
66008,PHY334947
66009,PHY396660
66010,PHY411585
66011,PHY355036
66012,PHY425911
66013,PHY427577
66014,PHY331744
66015,PHY415210
66016,PHY400755
66017,PHY343734
66018,PHY394497
66019,PHY330550
66020,PHY316595
66021,PHY416413
66022,PHY342565
66023,PHY426327
66024,PHY413843
66025,PHY406989
66026,PHY427780
66027,PHY420581
66028,PHY324934
66029,PHY379064
66030,PHY347433
66031,PHY376249
66032,PHY330990
66033,PHY333571
66034,PHY345931
66035,PHY384153
66036,PHY368999
66037,PHY351800
66038,PHY373742
66039,PHY344940
66040,PHY424419
66041,PHY333380
66042,PHY413520
66043,PHY405749
66044,PHY329214
66045,PHY324908
66046,PHY420193
66047,PHY385316
66048,PHY316137
66049,PHY350412
66050,PHY360454
66051,PHY412239
