AttendingPhysician_ID,AttendingPhysician
80339,PHY391383
80340,PHY379265
80341,PHY343136
80342,PHY421129
80343,PHY397470
80344,PHY352715
80345,PHY345853
80346,PHY399600
80347,PHY332955
80348,PHY339479
80349,PHY313100
80350,PHY318098
80351,PHY407968
80352,PHY375292
80353,PHY358875
80354,PHY430583
80355,PHY414063
80356,PHY332473
80357,PHY409355
80358,PHY397864
80359,PHY425849
80360,PHY422624
80361,PHY338331
80362,PHY382352
80363,PHY390490
80364,PHY354874
80365,PHY313295
80366,PHY327129
80367,PHY369328
80368,PHY312915
80369,PHY365517
80370,PHY399299
80371,PHY418838
80372,PHY330729
80373,PHY331866
80374,PHY374600
80375,PHY351452
80376,PHY345201
80377,PHY398188
80378,PHY415736
80379,PHY375836
80380,PHY360816
80381,PHY393377
80382,PHY315945
80383,PHY338030
80384,PHY323891
80385,PHY415758
80386,PHY313834
80387,PHY329223
80388,PHY418385
80389,PHY373629
80390,PHY397783
80391,PHY391894
80392,PHY414069
80393,PHY374832
80394,PHY356205
80395,PHY425166
80396,PHY338863
80397,PHY331082
80398,PHY353236
80399,PHY343541
80400,PHY368194
80401,PHY405656
80402,PHY420003
80403,PHY373506
80404,PHY408403
80405,PHY325544
80406,PHY312944
80407,PHY429603
80408,PHY433598
80409,PHY363282
80410,PHY426778
80411,PHY313497
80412,PHY395520
80413,PHY340496
80414,PHY423895
80415,PHY328278
80416,PHY387484
80417,PHY395424
80418,PHY340639
80419,PHY423375
80420,PHY376177
80421,PHY431855
80422,PHY420874
80423,PHY388642
80424,PHY424496
80425,PHY347685
80426,PHY428461
80427,PHY319849
80428,PHY329730
80429,PHY335429
80430,PHY313118
80431,PHY415520
80432,PHY358406
80433,PHY394969
80434,PHY425249
80435,PHY429207
80436,PHY338404
80437,PHY319652
80438,PHY417407
80439,PHY405685
80440,PHY388561
80441,PHY324933
80442,PHY400767
80443,PHY414095
80444,PHY387114
80445,PHY383048
80446,PHY328487
80447,PHY408609
80448,PHY397311
80449,PHY320608
80450,PHY367835
80451,PHY335142
80452,PHY382388
80453,PHY338538
80454,PHY398835
80455,PHY333658
80456,PHY386520
80457,PHY388939
80458,PHY432710
80459,PHY416743
80460,PHY413931
80461,PHY347168
80462,PHY363700
80463,PHY368535
80464,PHY332200
80465,PHY412714
80466,PHY425869
80467,PHY373080
80468,PHY392942
80469,PHY314710
80470,PHY404318
80471,PHY423050
80472,PHY331596
80473,PHY411547
80474,PHY359721
80475,PHY412271
80476,PHY365439
80477,PHY353005
80478,PHY337931
80479,PHY325365
80480,PHY405026
80481,PHY335742
80482,PHY399488
80483,PHY358135
80484,PHY419720
80485,PHY421084
80486,PHY402918
80487,PHY369147
80488,PHY327498
80489,PHY358420
80490,PHY422450
80491,PHY338067
80492,PHY403245
80493,PHY314421
80494,PHY366329
80495,PHY356887
80496,PHY417438
80497,PHY342815
80498,PHY376018
80499,PHY317376
80500,PHY361562
80501,PHY413304
80502,PHY319770
80503,PHY333310
80504,PHY335505
80505,PHY401226
80506,PHY400708
80507,PHY384083
80508,PHY429185
80509,PHY412465
80510,PHY383437
80511,PHY332927
80512,PHY375764
80513,PHY404771
80514,PHY317637
80515,PHY321761
80516,PHY417988
80517,PHY385356
80518,PHY356568
80519,PHY415600
80520,PHY396046
80521,PHY346898
80522,PHY423842
80523,PHY387392
80524,PHY330762
80525,PHY345296
80526,PHY392650
80527,PHY330572
80528,PHY348637
80529,PHY421136
80530,PHY315334
80531,PHY359185
80532,PHY392606
80533,PHY336471
80534,PHY392184
80535,PHY424617
80536,PHY413453
80537,PHY432537
80538,PHY350740
80539,PHY340004
80540,PHY365618
80541,PHY409242
80542,PHY371836
80543,PHY369408
80544,PHY320813
80545,PHY386676
80546,PHY329159
80547,PHY318340
80548,PHY318888
80549,PHY416535
80550,PHY380864
80551,PHY427247
80552,PHY358666
80553,PHY322899
80554,PHY384569
80555,PHY415565
80556,PHY390544
80557,PHY373875
80558,PHY343255
80559,PHY367016
80560,PHY407404
80561,PHY378535
80562,PHY393200
80563,PHY411022
80564,PHY335299
80565,PHY348160
80566,PHY368964
80567,PHY326985
80568,PHY327320
80569,PHY385178
80570,PHY351186
80571,PHY365129
80572,PHY313884
80573,PHY362727
80574,PHY403683
80575,PHY359789
80576,PHY341248
80577,PHY427997
80578,PHY366356
80579,PHY316334
80580,PHY327401
80581,PHY385108
80582,PHY337111
80583,PHY381091
80584,PHY362969
80585,PHY365333
80586,PHY370166
80587,PHY359478
80588,PHY410152
80589,PHY375566
80590,PHY407693
80591,PHY433451
80592,PHY416412
80593,PHY377883
80594,PHY430214
80595,PHY426368
80596,PHY411695
80597,PHY411889
80598,PHY396105
80599,PHY420427
80600,PHY361946
80601,PHY424529
80602,PHY316749
80603,PHY378702
80604,PHY391975
80605,PHY329561
80606,PHY416906
80607,PHY415131
80608,PHY430688
80609,PHY396165
80610,PHY397445
80611,PHY339054
80612,PHY338504
80613,PHY329264
80614,PHY416759
80615,PHY390002
80616,PHY347942
80617,PHY321112
80618,PHY405323
80619,PHY311386
80620,PHY391574
80621,PHY335635
80622,PHY322925
80623,PHY315007
80624,PHY329329
80625,PHY431805
80626,PHY367464
80627,PHY360872
80628,PHY364341
80629,PHY428686
80630,PHY362881
80631,PHY317485
80632,PHY412527
80633,PHY372352
80634,PHY349895
80635,PHY373950
80636,PHY346517
80637,PHY380421
80638,PHY353288
80639,PHY343537
80640,PHY388710
80641,PHY328461
80642,PHY401748
80643,PHY348238
80644,PHY401636
80645,PHY377336
80646,PHY430667
80647,PHY353431
80648,PHY380771
80649,PHY354117
80650,PHY348093
80651,PHY428677
80652,PHY416444
80653,PHY341374
80654,PHY367297
80655,PHY385850
80656,PHY413229
80657,PHY398940
80658,PHY343348
80659,PHY350054
80660,PHY375609
80661,PHY339212
80662,PHY365300
80663,PHY391255
80664,PHY337851
80665,PHY387304
80666,PHY381820
80667,PHY331199
80668,PHY319576
80669,PHY348204
80670,PHY341277
80671,PHY406357
80672,PHY324787
80673,PHY322613
80674,PHY359674
80675,PHY400916
80676,PHY414281
80677,PHY411972
80678,PHY393899
80679,PHY356352
80680,PHY394227
80681,PHY366194
80682,PHY355890
80683,PHY333685
80684,PHY319100
80685,PHY324898
80686,PHY415479
80687,PHY416716
80688,PHY388057
80689,PHY345894
80690,PHY386858
80691,PHY418192
80692,PHY396656
80693,PHY378795
80694,PHY393139
80695,PHY373659
80696,PHY398952
80697,PHY375230
80698,PHY359269
80699,PHY420001
80700,PHY340456
80701,PHY319874
80702,PHY341651
80703,PHY427587
80704,PHY377041
80705,PHY378576
80706,PHY405762
80707,PHY329938
80708,PHY332470
80709,PHY348501
80710,PHY391344
80711,PHY326957
80712,PHY339451
80713,PHY341159
80714,PHY428861
80715,PHY329438
80716,PHY373482
80717,PHY375980
80718,PHY345622
80719,PHY401616
80720,PHY314533
80721,PHY317712
80722,PHY325839
80723,PHY316499
80724,PHY373660
80725,PHY360230
80726,PHY385912
80727,PHY338659
80728,PHY355616
80729,PHY400004
80730,PHY401781
80731,PHY413423
80732,PHY378685
80733,PHY412763
80734,PHY392595
80735,PHY430256
80736,PHY336310
80737,PHY422019
80738,PHY432775
80739,PHY406870
80740,PHY363997
80741,PHY415074
80742,PHY318847
80743,PHY334367
80744,PHY317209
80745,PHY341934
80746,PHY428977
80747,PHY321162
80748,PHY325976
80749,PHY392657
80750,PHY416404
80751,PHY345809
80752,PHY342508
80753,PHY313971
80754,PHY313645
80755,PHY324525
80756,PHY385521
80757,PHY378282
80758,PHY418844
80759,PHY327944
80760,PHY334303
80761,PHY324229
80762,PHY324451
80763,PHY340862
80764,PHY382364
80765,PHY424907
80766,PHY371405
80767,PHY363901
80768,PHY415276
80769,PHY327183
80770,PHY430500
80771,PHY338350
80772,PHY422137
80773,PHY409700
80774,PHY323166
80775,PHY370645
80776,PHY348003
80777,PHY397410
80778,PHY341851
80779,PHY430800
80780,PHY320765
80781,PHY431779
80782,PHY357293
80783,PHY385351
80784,PHY350751
80785,PHY334887
80786,PHY379278
80787,PHY415607
80788,PHY319375
80789,PHY342186
80790,PHY368562
80791,PHY328409
80792,PHY320592
80793,PHY313609
80794,PHY337554
80795,PHY369320
80796,PHY363646
80797,PHY339749
80798,PHY316123
80799,PHY351114
80800,PHY367508
80801,PHY329750
80802,PHY395098
80803,PHY314819
80804,PHY373086
80805,PHY327737
80806,PHY332166
80807,PHY367389
80808,PHY410672
80809,PHY333949
80810,PHY324663
80811,PHY327206
80812,PHY348614
80813,PHY347732
80814,PHY329462
80815,PHY420327
80816,PHY376979
80817,PHY414309
80818,PHY365372
80819,PHY427368
80820,PHY349825
80821,PHY405809
80822,PHY322129
80823,PHY358698
80824,PHY430326
80825,PHY418640
80826,PHY376749
80827,PHY394689
80828,PHY326891
80829,PHY339231
80830,PHY360349
80831,PHY367729
80832,PHY319819
80833,PHY319327
80834,PHY357908
80835,PHY410765
80836,PHY402581
80837,PHY351595
80838,PHY368189
80839,PHY373228
80840,PHY375793
80841,PHY327235
80842,PHY391571
80843,PHY364081
80844,PHY431004
80845,PHY342911
80846,PHY336444
80847,PHY337773
80848,PHY391666
80849,PHY348856
80850,PHY361198
80851,PHY317743
80852,PHY404756
80853,PHY360486
80854,PHY401821
80855,PHY368822
80856,PHY424372
80857,PHY406858
80858,PHY332085
80859,PHY312478
80860,PHY348706
80861,PHY387976
80862,PHY323798
80863,PHY316357
80864,PHY402201
80865,PHY340980
80866,PHY338317
80867,PHY378953
80868,PHY339219
80869,PHY328771
80870,PHY318417
80871,PHY371115
80872,PHY336206
80873,PHY351603
80874,PHY350688
80875,PHY370332
80876,PHY394427
80877,PHY332176
80878,PHY378975
80879,PHY405327
80880,PHY407711
80881,PHY330668
80882,PHY317243
80883,PHY350626
80884,PHY342017
80885,PHY395428
80886,PHY361750
80887,PHY424222
80888,PHY427475
80889,PHY431260
80890,PHY311225
80891,PHY401737
80892,PHY379169
80893,PHY360779
80894,PHY360520
80895,PHY411841
80896,PHY333641
80897,PHY317601
80898,PHY382036
80899,PHY375451
80900,PHY422252
80901,PHY320548
80902,PHY419624
80903,PHY411094
80904,PHY345425
80905,PHY412231
80906,PHY430455
80907,PHY424741
80908,PHY396766
80909,PHY320973
80910,PHY349200
80911,PHY379666
80912,PHY319547
80913,PHY385064
80914,PHY399484
80915,PHY398355
80916,PHY354331
80917,PHY325165
80918,PHY359899
80919,PHY379294
80920,PHY401175
80921,PHY362467
80922,PHY389345
80923,PHY393781
80924,PHY402023
80925,PHY381254
80926,PHY422840
80927,PHY400173
80928,PHY415699
80929,PHY337464
80930,PHY314094
80931,PHY311852
80932,PHY371442
80933,PHY348869
80934,PHY321834
80935,PHY385074
80936,PHY384305
80937,PHY374354
80938,PHY431981
80939,PHY433468
80940,PHY348914
80941,PHY434125
80942,PHY384037
80943,PHY374767
80944,PHY362949
80945,PHY375261
80946,PHY413757
80947,PHY374532
80948,PHY416275
80949,PHY369327
80950,PHY375450
80951,PHY392128
80952,PHY346483
80953,PHY417705
80954,PHY337306
80955,PHY389111
80956,PHY332426
80957,PHY407300
80958,PHY366074
80959,PHY433744
80960,PHY405572
80961,PHY359796
80962,PHY397425
80963,PHY393230
80964,PHY413499
80965,PHY358316
80966,PHY342366
80967,PHY389996
80968,PHY395841
80969,PHY415547
80970,PHY366861
80971,PHY390276
80972,PHY386866
80973,PHY409162
80974,PHY427224
80975,PHY332049
80976,PHY380041
80977,PHY386342
80978,PHY426402
80979,PHY422071
80980,PHY325754
80981,PHY337505
80982,PHY399197
80983,PHY315858
80984,PHY335100
80985,PHY321301
80986,PHY353522
80987,PHY319037
80988,PHY349811
80989,PHY317359
80990,PHY319696
80991,PHY404811
80992,PHY423655
80993,PHY401326
80994,PHY312284
80995,PHY394980
80996,PHY380630
80997,PHY413820
80998,PHY341532
80999,PHY364836
81000,PHY322317
81001,PHY383424
81002,PHY410729
81003,PHY432107
81004,PHY399777
81005,PHY328645
81006,PHY311308
81007,PHY338560
81008,PHY321013
81009,PHY333976
81010,PHY374963
81011,PHY328932
81012,PHY396478
81013,PHY419978
81014,PHY316207
81015,PHY367050
81016,PHY408894
81017,PHY320833
81018,PHY372472
81019,PHY368644
81020,PHY421857
81021,PHY314055
81022,PHY414748
81023,PHY317167
81024,PHY403880
81025,PHY314919
81026,PHY385832
81027,PHY381321
81028,PHY384814
81029,PHY434014
81030,PHY363353
81031,PHY311731
81032,PHY362231
81033,PHY353571
81034,PHY375825
81035,PHY372298
81036,PHY372008
81037,PHY319814
81038,PHY359415
81039,PHY371428
81040,PHY431144
81041,PHY362146
81042,PHY358428
81043,PHY340974
81044,PHY338512
81045,PHY358761
81046,PHY370124
81047,PHY335373
81048,PHY407632
81049,PHY361947
81050,PHY407752
81051,PHY399460
81052,PHY351635
81053,PHY314761
81054,PHY368036
81055,PHY324403
81056,PHY403419
81057,PHY390272
81058,PHY389400
81059,PHY385478
81060,PHY369597
81061,PHY345348
81062,PHY404973
81063,PHY379038
81064,PHY431124
81065,PHY325265
81066,PHY327833
81067,PHY359295
81068,PHY366399
81069,PHY383656
81070,PHY386532
81071,PHY325953
81072,PHY394828
81073,PHY349051
81074,PHY314722
81075,PHY334585
81076,PHY428347
81077,PHY337116
81078,PHY400241
81079,PHY433969
81080,PHY410879
81081,PHY415435
81082,PHY398645
81083,PHY432045
81084,PHY415067
81085,PHY385726
81086,PHY334006
81087,PHY414568
81088,PHY374260
81089,PHY415584
81090,PHY402987
81091,PHY371262
81092,PHY327863
81093,PHY427528
81094,PHY331655
81095,PHY349486
81096,PHY360657
81097,PHY401879
81098,PHY349970
81099,PHY400128
81100,PHY393658
81101,PHY412419
81102,PHY343174
81103,PHY432488
81104,PHY423016
81105,PHY413411
81106,PHY406551
81107,PHY315230
81108,PHY336841
81109,PHY426077
81110,PHY416688
81111,PHY382049
81112,PHY387995
81113,PHY407334
81114,PHY392016
81115,PHY368664
81116,PHY395306
81117,PHY317644
81118,PHY357845
81119,PHY423719
81120,PHY417798
81121,PHY411168
81122,PHY367490
81123,PHY383457
81124,PHY401076
81125,PHY337811
81126,PHY374928
81127,PHY312783
81128,PHY386446
81129,PHY403216
81130,PHY322015
81131,PHY370428
81132,PHY410712
81133,PHY395915
81134,PHY387272
81135,PHY352392
81136,PHY328880
81137,PHY346218
81138,PHY312350
81139,PHY357873
81140,PHY341829
81141,PHY428534
81142,PHY391647
81143,PHY331891
81144,PHY433924
81145,PHY321710
81146,PHY316680
81147,PHY381174
81148,PHY381067
81149,PHY342509
81150,PHY383274
81151,PHY321690
81152,PHY381005
81153,PHY362792
81154,PHY350105
81155,PHY346741
81156,PHY375547
81157,PHY390630
81158,PHY324647
81159,PHY370370
81160,PHY333494
81161,PHY374124
81162,PHY312632
81163,PHY368803
81164,PHY370153
81165,PHY412122
81166,PHY412463
81167,PHY379057
81168,PHY351412
81169,PHY343092
81170,PHY381241
81171,PHY404246
81172,PHY405410
81173,PHY396681
81174,PHY420723
81175,PHY407743
81176,PHY336191
81177,PHY319479
81178,PHY325508
81179,PHY410886
81180,PHY355913
81181,PHY379449
81182,PHY381268
81183,PHY405004
81184,PHY331796
81185,PHY350112
81186,PHY374499
81187,PHY411575
81188,PHY364674
81189,PHY334949
81190,PHY421665
81191,PHY319458
81192,PHY311071
81193,PHY347968
81194,PHY394490
81195,PHY357852
81196,PHY417668
81197,PHY425294
81198,PHY388094
81199,PHY393931
81200,PHY387781
81201,PHY324375
81202,PHY320566
81203,PHY369466
81204,PHY378311
81205,PHY374967
81206,PHY339831
81207,PHY354412
81208,PHY340034
81209,PHY332163
81210,PHY387999
81211,PHY325051
81212,PHY382246
81213,PHY343954
81214,PHY424466
81215,PHY334352
81216,PHY320876
81217,PHY410809
81218,PHY313958
81219,PHY355721
81220,PHY317958
81221,PHY409708
81222,PHY400538
81223,PHY365495
81224,PHY342335
81225,PHY359421
81226,PHY313915
81227,PHY384934
81228,PHY339609
81229,PHY373786
81230,PHY374893
81231,PHY369116
81232,PHY398513
81233,PHY421183
81234,PHY399801
81235,PHY357366
81236,PHY375539
81237,PHY336077
81238,PHY331966
81239,PHY313454
81240,PHY363955
81241,PHY322146
81242,PHY351365
81243,PHY331175
81244,PHY399584
81245,PHY412203
81246,PHY410195
81247,PHY371729
81248,PHY339154
81249,PHY429203
81250,PHY416779
81251,PHY363373
81252,PHY380118
81253,PHY391073
81254,PHY317604
81255,PHY362615
81256,PHY318116
81257,PHY413884
81258,PHY357239
81259,PHY391799
81260,PHY338799
81261,PHY367826
81262,PHY317188
81263,PHY423411
81264,PHY411506
81265,PHY335647
81266,PHY373465
81267,PHY336811
81268,PHY416870
81269,PHY395870
81270,PHY337946
81271,PHY428266
81272,PHY408281
81273,PHY325890
81274,PHY419759
81275,PHY340088
81276,PHY433628
81277,PHY382026
81278,PHY387889
81279,PHY428128
81280,PHY326021
81281,PHY376078
81282,PHY327623
81283,PHY333999
81284,PHY391084
81285,PHY368387
81286,PHY394066
81287,PHY342102
81288,PHY368003
81289,PHY417612
81290,PHY422502
81291,PHY432021
81292,PHY377512
81293,PHY397546
81294,PHY336128
81295,PHY320238
81296,PHY384325
81297,PHY419741
81298,PHY406553
81299,PHY351031
81300,PHY324233
81301,PHY414943
81302,PHY408696
81303,PHY366098
81304,PHY347074
81305,PHY311992
81306,PHY341283
81307,PHY364955
81308,PHY323411
81309,PHY391918
81310,PHY356045
81311,PHY404451
81312,PHY426619
81313,PHY327028
81314,PHY343245
81315,PHY399510
81316,PHY320035
81317,PHY331321
81318,PHY344664
81319,PHY318757
81320,PHY337545
81321,PHY360430
81322,PHY325556
81323,PHY392546
81324,PHY330421
81325,PHY393483
81326,PHY428145
81327,PHY319370
81328,PHY333553
81329,PHY311900
81330,PHY329155
81331,PHY433788
81332,PHY376272
81333,PHY373428
81334,PHY382957
81335,PHY320001
81336,PHY384064
81337,PHY338960
81338,PHY398756
81339,PHY350531
81340,PHY398034
81341,PHY326449
81342,PHY433644
81343,PHY351699
81344,PHY411936
81345,PHY340399
81346,PHY424572
81347,PHY342569
81348,PHY377802
81349,PHY361994
81350,PHY420650
81351,PHY362435
81352,PHY360785
81353,PHY382782
81354,PHY366150
81355,PHY370677
81356,PHY385952
81357,PHY333595
81358,PHY330463
81359,PHY312378
81360,PHY374182
81361,PHY365758
81362,PHY404289
81363,PHY366994
81364,PHY371577
81365,PHY426414
81366,PHY324586
81367,PHY383219
81368,PHY392833
81369,PHY391017
81370,PHY331741
81371,PHY367988
81372,PHY404027
81373,PHY322973
81374,PHY344068
81375,PHY318000
81376,PHY339105
81377,PHY389569
81378,PHY378032
81379,PHY417427
81380,PHY407136
81381,PHY407909
81382,PHY316629
81383,PHY327318
81384,PHY404981
81385,PHY387822
81386,PHY363519
81387,PHY432154
81388,PHY417575
81389,PHY374962
81390,PHY403021
81391,PHY406057
81392,PHY381889
81393,PHY332437
81394,PHY390134
81395,PHY311481
81396,PHY333193
81397,PHY316831
81398,PHY377272
81399,PHY322083
81400,PHY369472
81401,PHY385183
81402,PHY346924
81403,PHY420993
81404,PHY344304
81405,PHY392109
81406,PHY352411
81407,PHY367292
81408,PHY329514
81409,PHY382463
81410,PHY424361
81411,PHY408421
81412,PHY408923
81413,PHY353555
81414,PHY373452
81415,PHY429723
81416,PHY354230
81417,PHY432451
81418,PHY411219
81419,PHY313855
81420,PHY331725
81421,PHY348431
81422,PHY338545
81423,PHY344390
81424,PHY345685
81425,PHY354060
81426,PHY428839
81427,PHY400265
81428,PHY414126
81429,PHY417894
81430,PHY349093
81431,PHY429532
81432,PHY422909
81433,PHY397554
