OperatingPhysician_ID,OperatingPhysician
27331,PHY376632
27332,PHY404789
27333,PHY403018
27334,PHY344858
27335,PHY398184
27336,PHY415542
27337,PHY349829
27338,PHY395182
27339,PHY370610
27340,PHY404434
27341,PHY320748
27342,PHY358265
27343,PHY374490
27344,PHY354294
27345,PHY387446
27346,PHY359785
27347,PHY364631
27348,PHY385888
27349,PHY312426
27350,PHY420873
27351,PHY365625
27352,PHY322137
27353,PHY403058
27354,PHY356984
27355,PHY410229
27356,PHY354130
27357,PHY321259
27358,PHY395249
27359,PHY358852
27360,PHY419904
27361,PHY418443
27362,PHY408679
27363,PHY380632
27364,PHY401063
27365,PHY315648
27366,PHY414988
27367,PHY407356
27368,PHY369532
27369,PHY352805
27370,PHY344630
27371,PHY402939
27372,PHY351543
27373,PHY337818
27374,PHY369265
27375,PHY332574
27376,PHY411208
27377,PHY421618
27378,PHY391975
27379,PHY387932
27380,PHY335702
27381,PHY420951
27382,PHY339928
27383,PHY323473
27384,PHY412471
27385,PHY416504
27386,PHY428639
27387,PHY370128
27388,PHY371388
27389,PHY426281
27390,PHY391367
27391,PHY413329
27392,PHY432331
27393,PHY355477
27394,PHY340775
27395,PHY401152
27396,PHY373982
27397,PHY322637
27398,PHY389290
27399,PHY311678
27400,PHY349461
27401,PHY404865
27402,PHY345100
27403,PHY328087
27404,PHY377701
27405,PHY424851
27406,PHY324083
27407,PHY391959
27408,PHY391893
27409,PHY427187
27410,PHY407286
27411,PHY311350
27412,PHY413401
27413,PHY320784
27414,PHY323228
27415,PHY412199
27416,PHY332926
27417,PHY374956
27418,PHY329962
27419,PHY316191
27420,PHY332115
27421,PHY400383
27422,PHY396526
27423,PHY325467
27424,PHY387756
27425,PHY414371
27426,PHY393739
27427,PHY364479
27428,PHY365564
27429,PHY396043
27430,PHY336556
27431,PHY333642
27432,PHY390965
27433,PHY384662
27434,PHY351688
27435,PHY430913
27436,PHY432406
27437,PHY358668
27438,PHY390058
27439,PHY378497
27440,PHY399088
27441,PHY411044
27442,PHY337236
27443,PHY330759
27444,PHY354757
27445,PHY430582
27446,PHY380660
27447,PHY381897
27448,PHY412887
27449,PHY376425
27450,PHY358121
27451,PHY392748
27452,PHY337005
27453,PHY410273
27454,PHY320435
27455,PHY331053
27456,PHY320130
27457,PHY400217
27458,PHY337380
27459,PHY412729
27460,PHY357552
27461,PHY377222
27462,PHY363060
27463,PHY341470
27464,PHY418832
27465,PHY328668
27466,PHY345912
27467,PHY332642
27468,PHY402384
27469,PHY339237
27470,PHY416612
27471,PHY339180
27472,PHY411317
27473,PHY347137
27474,PHY430664
27475,PHY367756
27476,PHY414624
27477,PHY423923
27478,PHY317833
27479,PHY370267
27480,PHY421982
27481,PHY423837
27482,PHY334735
27483,PHY418770
27484,PHY414666
27485,PHY313248
27486,PHY330082
27487,PHY357389
27488,PHY376445
27489,PHY339771
27490,PHY419704
27491,PHY387507
27492,PHY418161
27493,PHY376098
27494,PHY426989
27495,PHY336349
27496,PHY408461
27497,PHY397797
27498,PHY385016
27499,PHY367547
27500,PHY392393
27501,PHY367717
27502,PHY383218
27503,PHY360512
27504,PHY380051
27505,PHY405766
27506,PHY410644
27507,PHY413161
27508,PHY376715
27509,PHY387125
27510,PHY314348
27511,PHY410921
27512,PHY324938
27513,PHY318494
27514,PHY319783
27515,PHY386709
27516,PHY350353
27517,PHY395811
27518,PHY347003
27519,PHY344989
27520,PHY367997
27521,PHY317299
27522,PHY338464
27523,PHY349911
27524,PHY370833
27525,PHY397734
27526,PHY329570
27527,PHY337689
27528,PHY358662
27529,PHY391912
27530,PHY319528
27531,PHY330740
27532,PHY399564
27533,PHY316616
27534,PHY399044
27535,PHY407582
27536,PHY416962
27537,PHY313379
27538,PHY334967
27539,PHY357277
27540,PHY319693
27541,PHY362882
27542,PHY378007
27543,PHY336644
27544,PHY384341
27545,PHY335037
27546,PHY389284
27547,PHY374188
27548,PHY412558
27549,PHY342783
27550,PHY395976
27551,PHY391764
27552,PHY375697
27553,PHY418501
27554,PHY312392
27555,PHY311482
27556,PHY337940
27557,PHY341546
27558,PHY360029
27559,PHY366974
27560,PHY382941
27561,PHY382252
27562,PHY397976
27563,PHY379309
27564,PHY369148
27565,PHY422386
27566,PHY361801
27567,PHY376028
27568,PHY385572
27569,PHY421195
27570,PHY404617
27571,PHY383253
27572,PHY360208
27573,PHY419629
27574,PHY383887
27575,PHY398411
27576,PHY387415
27577,PHY426021
27578,PHY311040
27579,PHY330295
27580,PHY363291
27581,PHY373166
27582,PHY389885
27583,PHY418274
27584,PHY312551
27585,PHY405501
27586,PHY404131
27587,PHY328437
27588,PHY395966
27589,PHY326773
27590,PHY402969
27591,PHY356019
27592,PHY378724
27593,PHY354152
27594,PHY428934
27595,PHY413961
27596,PHY356401
27597,PHY381665
27598,PHY410011
27599,PHY320060
27600,PHY343946
27601,PHY377890
27602,PHY314298
27603,PHY421361
27604,PHY323833
27605,PHY425457
27606,PHY375023
27607,PHY396461
27608,PHY403247
27609,PHY373135
27610,PHY397501
27611,PHY322574
27612,PHY404383
27613,PHY345140
27614,PHY363074
27615,PHY317230
27616,PHY401047
27617,PHY413980
27618,PHY344790
27619,PHY315936
27620,PHY344004
27621,PHY420716
27622,PHY336722
27623,PHY426833
27624,PHY392814
27625,PHY386422
27626,PHY367669
27627,PHY390430
27628,PHY391831
27629,PHY424979
27630,PHY342240
27631,PHY392180
27632,PHY362288
27633,PHY340309
27634,PHY363441
27635,PHY314594
27636,PHY362014
27637,PHY372716
27638,PHY336175
27639,PHY320673
27640,PHY384557
27641,PHY363221
27642,PHY415559
27643,PHY427252
27644,PHY322296
27645,PHY365300
27646,PHY351032
27647,PHY423683
27648,PHY434049
27649,PHY368281
27650,PHY405370
27651,PHY369298
27652,PHY360887
27653,PHY391215
27654,PHY328866
27655,PHY417670
27656,PHY405104
27657,PHY372447
27658,PHY372618
27659,PHY351179
27660,PHY371807
27661,PHY375511
27662,PHY332350
27663,PHY344847
27664,PHY432354
27665,PHY404069
27666,PHY401026
27667,PHY379398
27668,PHY417173
27669,PHY394895
27670,PHY380712
27671,PHY314090
27672,PHY392408
27673,PHY361031
27674,PHY428560
27675,PHY393463
27676,PHY383237
27677,PHY403839
27678,PHY364564
27679,PHY381107
27680,PHY420560
27681,PHY430219
27682,PHY384739
27683,PHY341239
27684,PHY405212
27685,PHY402110
27686,PHY323635
27687,PHY325665
27688,PHY391482
27689,PHY357350
27690,PHY392668
27691,PHY342021
27692,PHY377599
27693,PHY362145
27694,PHY418486
27695,PHY368120
27696,PHY361535
27697,PHY426184
27698,PHY381544
27699,PHY399212
27700,PHY382761
27701,PHY381797
27702,PHY405099
27703,PHY432232
27704,PHY393528
27705,PHY321464
27706,PHY391832
27707,PHY427277
27708,PHY385794
27709,PHY381208
27710,PHY393469
27711,PHY386009
27712,PHY430109
27713,PHY358361
27714,PHY433375
27715,PHY375355
27716,PHY429241
27717,PHY433726
27718,PHY319411
27719,PHY338777
27720,PHY327947
27721,PHY402809
27722,PHY402494
27723,PHY348021
27724,PHY384039
27725,PHY412996
27726,PHY429845
27727,PHY378828
27728,PHY346108
27729,PHY378785
27730,PHY390825
27731,PHY318146
27732,PHY347641
27733,PHY313315
27734,PHY313027
27735,PHY391948
27736,PHY393717
27737,PHY426974
27738,PHY360780
27739,PHY430442
27740,PHY368412
27741,PHY363882
27742,PHY417550
27743,PHY379266
27744,PHY415178
27745,PHY343685
27746,PHY315849
27747,PHY337883
27748,PHY424606
27749,PHY410794
27750,PHY384812
27751,PHY406745
27752,PHY400714
27753,PHY394568
27754,PHY418963
27755,PHY362290
27756,PHY410243
27757,PHY377279
27758,PHY319065
27759,PHY339363
27760,PHY328768
27761,PHY407091
27762,PHY424812
27763,PHY417409
27764,PHY373558
27765,PHY401056
27766,PHY333669
27767,PHY421330
27768,PHY321943
27769,PHY347926
27770,PHY362403
27771,PHY429446
27772,PHY432568
27773,PHY366673
27774,PHY426635
27775,PHY386155
27776,PHY378433
27777,PHY371603
27778,PHY367193
27779,PHY430815
27780,PHY352859
27781,PHY399344
27782,PHY395305
27783,PHY430938
27784,PHY339446
27785,PHY384627
27786,PHY329622
27787,PHY340744
27788,PHY386448
27789,PHY345456
27790,PHY423989
27791,PHY367777
27792,PHY388218
27793,PHY345008
27794,PHY344457
27795,PHY377594
27796,PHY341303
27797,PHY371144
27798,PHY364189
27799,PHY348354
27800,PHY369461
27801,PHY364837
27802,PHY345233
27803,PHY324947
27804,PHY369658
27805,PHY389653
27806,PHY355384
27807,PHY350818
27808,PHY323466
27809,PHY393838
27810,PHY411663
27811,PHY339318
27812,PHY372068
27813,PHY363488
27814,PHY349175
27815,PHY384706
27816,PHY403163
27817,PHY351596
27818,PHY360449
27819,PHY415693
27820,PHY414405
27821,PHY311762
27822,PHY315741
27823,PHY367029
27824,PHY429871
27825,PHY407157
27826,PHY421464
27827,PHY359930
27828,PHY353168
27829,PHY312813
27830,PHY378723
27831,PHY412299
27832,PHY326797
27833,PHY355081
27834,PHY378781
27835,PHY404147
27836,PHY317378
27837,PHY339931
27838,PHY413742
27839,PHY329792
27840,PHY412601
27841,PHY408095
27842,PHY409378
27843,PHY426494
27844,PHY365270
27845,PHY326776
27846,PHY345581
27847,PHY330313
27848,PHY362785
27849,PHY361516
27850,PHY432470
27851,PHY411598
27852,PHY313336
27853,PHY412907
27854,PHY398078
27855,PHY426716
27856,PHY357772
27857,PHY346496
27858,PHY421214
27859,PHY339311
27860,PHY367986
27861,PHY338110
27862,PHY335137
27863,PHY349617
27864,PHY361909
27865,PHY404748
27866,PHY328286
27867,PHY430726
27868,PHY321035
27869,PHY348490
27870,PHY332620
27871,PHY351588
27872,PHY391170
27873,PHY418262
27874,PHY425582
27875,PHY381778
27876,PHY342559
27877,PHY421503
27878,PHY316966
27879,PHY388524
27880,PHY344732
27881,PHY360415
27882,PHY374472
27883,PHY346188
27884,PHY325897
27885,PHY410238
27886,PHY432653
27887,PHY427452
27888,PHY327005
27889,PHY322952
27890,PHY377349
27891,PHY425943
27892,PHY335403
27893,PHY397214
27894,PHY322530
27895,PHY330319
27896,PHY417120
27897,PHY403975
27898,PHY357559
27899,PHY411113
27900,PHY346296
27901,PHY427092
27902,PHY380430
27903,PHY423121
27904,PHY424532
27905,PHY360597
27906,PHY380398
27907,PHY421836
27908,PHY342842
27909,PHY378264
27910,PHY337864
27911,PHY411860
27912,PHY363972
27913,PHY334268
27914,PHY361747
27915,PHY339293
27916,PHY323665
27917,PHY342897
27918,PHY396918
27919,PHY382999
27920,PHY351959
27921,PHY378753
27922,PHY321341
27923,PHY429682
27924,PHY357730
27925,PHY342732
27926,PHY414060
27927,PHY389668
27928,PHY430725
27929,PHY345906
27930,PHY353233
27931,PHY342489
27932,PHY394872
27933,PHY336406
27934,PHY365367
27935,PHY385854
27936,PHY413132
27937,PHY317950
27938,PHY373727
27939,PHY410463
27940,PHY373159
27941,PHY314062
27942,PHY369635
27943,PHY388928
27944,PHY401521
27945,PHY383905
27946,PHY423411
27947,PHY365128
27948,PHY374314
27949,PHY378959
27950,PHY423390
27951,PHY404127
27952,PHY356092
27953,PHY428404
27954,PHY362990
27955,PHY359798
27956,PHY359709
27957,PHY396679
27958,PHY334814
27959,PHY417398
27960,PHY343308
27961,PHY408041
27962,PHY380023
27963,PHY380998
27964,PHY368730
27965,PHY357896
27966,PHY398976
27967,PHY358723
27968,PHY416003
27969,PHY325326
27970,PHY337950
27971,PHY331688
27972,PHY352726
27973,PHY357646
27974,PHY402154
27975,PHY423767
27976,PHY429584
27977,PHY311010
27978,PHY416815
27979,PHY396672
27980,PHY325699
27981,PHY396969
27982,PHY339875
27983,PHY414460
27984,PHY314837
27985,PHY372125
27986,PHY418745
27987,PHY383792
27988,PHY374325
27989,PHY394836
27990,PHY379234
27991,PHY402327
27992,PHY346382
27993,PHY368681
27994,PHY397853
27995,PHY394931
27996,PHY405072
27997,PHY409688
27998,PHY425355
27999,PHY382980
28000,PHY333312
28001,PHY394947
28002,PHY357391
28003,PHY327444
28004,PHY423984
28005,PHY387839
28006,PHY365597
28007,PHY420137
28008,PHY414611
28009,PHY431566
28010,PHY325751
28011,PHY415251
28012,PHY425185
28013,PHY413497
28014,PHY378441
28015,PHY404021
28016,PHY335553
28017,PHY383577
28018,PHY398666
28019,PHY332632
28020,PHY416643
28021,PHY366579
28022,PHY343653
28023,PHY387469
28024,PHY387389
28025,PHY319833
28026,PHY340673
28027,PHY400267
28028,PHY375209
28029,PHY384472
28030,PHY412050
28031,PHY424484
28032,PHY319035
28033,PHY318964
28034,PHY330267
28035,PHY378116
28036,PHY388365
28037,PHY341722
28038,PHY403597
28039,PHY352561
28040,PHY394518
28041,PHY323206
28042,PHY366563
28043,PHY383364
28044,PHY368626
28045,PHY335708
28046,PHY337314
28047,PHY354013
28048,PHY423020
28049,PHY370626
28050,PHY360089
28051,PHY341361
28052,PHY347820
28053,PHY420059
28054,PHY355509
28055,PHY425173
28056,PHY358491
28057,PHY336424
28058,PHY380441
28059,PHY314988
28060,PHY366975
28061,PHY397119
28062,PHY321030
28063,PHY353098
28064,PHY316416
28065,PHY320182
28066,PHY432527
28067,PHY333352
28068,PHY356738
28069,PHY429491
28070,PHY320874
28071,PHY349161
28072,PHY413013
28073,PHY319461
28074,PHY337802
28075,PHY325576
28076,PHY349824
28077,PHY346861
28078,PHY357999
28079,PHY389407
28080,PHY365376
28081,PHY389835
28082,PHY390327
28083,PHY351536
28084,PHY423307
28085,PHY373068
28086,PHY356037
28087,PHY394262
28088,PHY392471
28089,PHY365988
28090,PHY341833
28091,PHY366323
28092,PHY345681
28093,PHY403961
28094,PHY370489
28095,PHY416827
28096,PHY356392
28097,PHY361761
28098,PHY389261
28099,PHY352275
28100,PHY320434
28101,PHY417857
28102,PHY370218
28103,PHY367980
28104,PHY330312
28105,PHY374946
28106,PHY323838
28107,PHY392616
28108,PHY426708
28109,PHY401594
28110,PHY427031
28111,PHY411807
28112,PHY359239
28113,PHY395669
28114,PHY407671
28115,PHY365691
28116,PHY331496
28117,PHY360940
28118,PHY431109
28119,PHY359698
28120,PHY361708
28121,PHY363779
28122,PHY403919
28123,PHY330490
28124,PHY431906
28125,PHY355102
28126,PHY369907
28127,PHY316907
28128,PHY420248
28129,PHY363514
28130,PHY324605
28131,PHY371091
28132,PHY313650
28133,PHY341859
28134,PHY360169
28135,PHY358258
28136,PHY336630
28137,PHY421132
28138,PHY339253
28139,PHY425555
28140,PHY410272
28141,PHY341124
28142,PHY340971
28143,PHY391269
28144,PHY330499
28145,PHY346971
28146,PHY396286
28147,PHY312345
28148,PHY332966
28149,PHY360567
28150,PHY388285
28151,PHY353769
28152,PHY330624
28153,PHY399236
28154,PHY327916
28155,PHY362679
28156,PHY432915
28157,PHY365370
28158,PHY360671
28159,PHY387276
28160,PHY374413
28161,PHY382796
28162,PHY320585
28163,PHY348310
28164,PHY319008
28165,PHY378332
28166,PHY335930
28167,PHY420221
28168,PHY407280
28169,PHY433176
28170,PHY379563
28171,PHY319401
28172,PHY372042
28173,PHY428135
28174,PHY430206
28175,PHY342733
28176,PHY429352
28177,PHY385848
28178,PHY324854
28179,PHY379186
28180,PHY318126
28181,PHY334580
28182,PHY328059
28183,PHY430682
28184,PHY335261
28185,PHY416431
28186,PHY312796
28187,PHY433253
28188,PHY424145
28189,PHY358445
28190,PHY399339
28191,PHY431355
28192,PHY392908
28193,PHY340416
28194,PHY327953
28195,PHY330716
28196,PHY335120
28197,PHY350046
28198,PHY411050
28199,PHY372071
28200,PHY355355
28201,PHY327436
28202,PHY396508
28203,PHY352041
28204,PHY409595
28205,PHY321308
28206,PHY417189
28207,PHY382253
28208,PHY409578
28209,PHY404091
28210,PHY404499
28211,PHY384017
28212,PHY360619
28213,PHY323308
28214,PHY358012
28215,PHY336770
28216,PHY351791
28217,PHY407277
28218,PHY371072
28219,PHY345902
28220,PHY357253
28221,PHY359926
28222,PHY345005
28223,PHY337121
28224,PHY382776
28225,PHY366873
28226,PHY345948
28227,PHY408379
28228,PHY389153
28229,PHY323500
28230,PHY317200
28231,PHY420095
28232,PHY313786
28233,PHY319710
28234,PHY417797
28235,PHY335015
28236,PHY315577
28237,PHY343216
28238,PHY393521
28239,PHY411053
28240,PHY417320
28241,PHY369718
28242,PHY414021
28243,PHY428787
28244,PHY321969
28245,PHY330903
28246,PHY313896
28247,PHY416172
28248,PHY326783
28249,PHY337417
28250,PHY360890
28251,PHY422645
28252,PHY342389
28253,PHY422632
28254,PHY328170
28255,PHY311141
28256,PHY421193
28257,PHY312877
28258,PHY341329
28259,PHY371371
28260,PHY332977
28261,PHY420075
28262,PHY413519
28263,PHY392472
28264,PHY377967
28265,PHY336083
28266,PHY316721
28267,PHY427202
28268,PHY330060
28269,PHY377590
28270,PHY377432
28271,PHY386995
28272,PHY432554
28273,PHY347246
28274,PHY423457
28275,PHY401629
28276,PHY343247
28277,PHY411096
28278,PHY426597
28279,PHY381178
28280,PHY335929
28281,PHY341186
28282,PHY334227
28283,PHY377231
28284,PHY407940
28285,PHY341313
28286,PHY330002
28287,PHY363672
28288,PHY416268
28289,PHY319002
28290,PHY415260
28291,PHY422688
28292,PHY370486
28293,PHY317905
28294,PHY382225
28295,PHY430992
28296,PHY391199
28297,PHY366011
28298,PHY394719
28299,PHY339630
28300,PHY386317
28301,PHY416547
28302,PHY327821
28303,PHY316927
28304,PHY380128
28305,PHY389092
28306,PHY324536
28307,PHY356426
28308,PHY314872
28309,PHY369908
28310,PHY401038
28311,PHY412739
28312,PHY357890
28313,PHY411482
28314,PHY403549
28315,PHY315547
28316,PHY385985
28317,PHY369491
28318,PHY354014
28319,PHY319968
28320,PHY390608
28321,PHY353615
28322,PHY320946
28323,PHY382382
28324,PHY388777
28325,PHY406736
28326,PHY364557
28327,PHY405935
28328,PHY419070
28329,PHY416358
28330,PHY333237
28331,PHY398762
28332,PHY427632
28333,PHY390453
28334,PHY390247
28335,PHY363523
28336,PHY393796
28337,PHY372312
28338,PHY345873
28339,PHY373813
28340,PHY431766
28341,PHY384985
28342,PHY356948
28343,PHY334878
28344,PHY379561
28345,PHY431996
28346,PHY405302
28347,PHY408715
28348,PHY344652
28349,PHY376897
28350,PHY349164
28351,PHY411130
28352,PHY365086
28353,PHY395802
28354,PHY416425
28355,PHY312068
28356,PHY346824
28357,PHY396608
28358,PHY398387
28359,PHY394230
28360,PHY315940
28361,PHY408686
28362,PHY348443
28363,PHY393885
28364,PHY361731
28365,PHY388386
28366,PHY389136
28367,PHY346680
28368,PHY326850
28369,PHY311933
28370,PHY312883
28371,PHY323534
28372,PHY373620
28373,PHY359132
28374,PHY363342
28375,PHY375759
28376,PHY339395
28377,PHY375586
28378,PHY347267
28379,PHY413283
28380,PHY388423
28381,PHY426349
28382,PHY395536
28383,PHY345615
28384,PHY413260
28385,PHY322383
28386,PHY371694
28387,PHY381328
28388,PHY399273
28389,PHY374395
28390,PHY340757
28391,PHY374393
28392,PHY380019
28393,PHY386745
28394,PHY401365
28395,PHY383484
28396,PHY427265
28397,PHY379436
28398,PHY383519
28399,PHY428864
28400,PHY311119
28401,PHY325103
28402,PHY341563
28403,PHY417623
28404,PHY315963
28405,PHY390886
28406,PHY338360
28407,PHY337775
28408,PHY424476
28409,PHY339310
28410,PHY357451
28411,PHY312272
28412,PHY352234
28413,PHY420889
28414,PHY357692
28415,PHY426136
28416,PHY327860
28417,PHY350884
28418,PHY370955
28419,PHY336249
28420,PHY423393
28421,PHY422151
28422,PHY424705
28423,PHY346628
28424,PHY403430
28425,PHY375529
